PICKED_THM;ARTICLE_CODE;AREA;AISLE;COLUMN;SHELF;LEFT_OR_RIGHT;STOCK;RESERVED
567690914;2428;MZN6;18;19;4;L;40;0
567690917;2428;MZN6;18;19;4;L;40;0
567690934;3198;MZN6;18;19;4;L;32;0
567690938;3197;MZN6;18;19;4;L;16;0
567690939;3197;MZN6;18;19;4;L;16;0
567690926;3199;MZN6;18;19;4;L;56;0
567691506;2933;MZN6;18;19;4;R;32;0
567693168;3208;MZN6;18;19;4;R;32;0
567693547;3208;MZN6;18;19;4;R;32;0
567693549;3201;MZN6;18;19;4;R;8;0
567690929;3202;MZN6;18;19;4;R;40;0
4197227268;3038;MZN6;19;1;1;L;175;0
4197227264;1612;MZN6;19;1;1;L;70;0
567890184;1702;MZN6;19;1;1;L;20;0
4197227262;3038;MZN6;19;1;1;R;175;0
4197227270;1612;MZN6;19;1;1;R;72;0
567634718;2675;MZN6;19;1;2;L;1;0
567873559;2284;MZN6;19;1;3;L;36;0
567873547;2281;MZN6;19;1;3;L;240;0
567873559;2281;MZN6;19;1;3;L;96;0
567873548;2382;MZN6;19;1;3;L;260;0
567873555;2383;MZN6;19;1;3;L;80;0
567874687;3214;MZN6;19;1;3;R;40;0
567651683;2361;MZN6;19;1;4;L;145;0
567651685;2391;MZN6;19;1;4;L;27;0
567766056;2843;MZN6;19;1;4;L;32;0
567766063;2843;MZN6;19;1;4;L;48;0
567874693;3214;MZN6;19;2;1;L;38;0
567874693;2043;MZN6;19;2;1;L;4;0
567874684;3214;MZN6;19;2;1;R;48;0
567874686;3214;MZN6;19;2;1;R;48;0
567662545;1;MZN6;19;2;2;R;1;0
567674255;1847;MZN6;19;2;3;L;9;0
567651716;3105;MZN6;19;2;3;L;50;0
567674226;3105;MZN6;19;2;3;L;50;0
567805538;3105;MZN6;19;2;3;L;50;0
567631681;3111;MZN6;19;2;3;L;50;0
567805536;3111;MZN6;19;2;3;L;50;0
567874679;3214;MZN6;19;2;3;R;40;0
567874676;2380;MZN6;19;2;3;R;140;0
567874676;2043;MZN6;19;2;3;R;4;0
567874678;2043;MZN6;19;2;4;L;18;0
567918661;3222;MZN6;19;2;4;L;18;0
567918663;3223;MZN6;19;2;4;L;350;0
567918661;2930;MZN6;19;2;4;L;60;0
567918663;2930;MZN6;19;2;4;L;1125;0
567918663;3051;MZN6;19;2;4;L;174;0
567918661;3052;MZN6;19;2;4;L;120;0
567918663;3052;MZN6;19;2;4;L;30;0
567614562;1819;MZN6;19;2;4;R;1;0
567819547;2512;MZN6;19;2;4;R;48;0
567928435;185;MZN6;19;2;5;L;2;0
567589828;3137;MZN6;19;3;1;L;108;0
567661367;3137;MZN6;19;3;1;L;104;0
567668078;3086;MZN6;19;3;1;L;100;0
567668074;3089;MZN6;19;3;1;L;66;0
567614437;2754;MZN6;19;3;1;R;1;0
567668075;3089;MZN6;19;3;1;R;66;0
567874681;3214;MZN6;19;3;2;L;10;0
567741937;2374;MZN6;19;3;2;L;125;0
567660310;2843;MZN6;19;3;2;L;42;0
567742141;2843;MZN6;19;3;2;L;44;0
567874683;3214;MZN6;19;3;2;R;24;0
567805539;1847;MZN6;19;3;3;L;25;0
567805537;3105;MZN6;19;3;3;L;50;0
567805541;3111;MZN6;19;3;3;L;50;0
567874680;3214;MZN6;19;3;3;R;48;0
567668076;3086;MZN6;19;3;3;R;100;0
567674424;1847;MZN6;19;3;4;L;25;0
567814804;2884;MZN6;19;3;5;L;4;0
567614519;3213;MZN6;19;3;1;R;2;0
567668069;3089;MZN6;19;4;1;L;66;0
567668071;3089;MZN6;19;4;1;L;66;0
567597662;2978;MZN6;19;4;1;R;2;0
567874682;3214;MZN6;19;4;1;R;32;0
567660365;2374;MZN6;19;4;2;L;5;0
567658756;2843;MZN6;19;4;2;L;52;0
567660366;2843;MZN6;19;4;2;L;44;0
567615837;2101;MZN6;19;4;3;L;2;0
567651722;2362;MZN6;19;4;3;L;210;0
567652957;2362;MZN6;19;4;3;L;210;0
567652958;2412;MZN6;19;4;3;L;60;0
567652959;2440;MZN6;19;4;3;L;60;0
567874690;3214;MZN6;19;4;4;R;48;0
567928444;185;MZN6;19;4;5;L;2;0
567657992;3162;MZN6;19;4;2;L;5;0
567574312;1995;MZN6;19;5;1;L;3;0
567574327;1669;MZN6;19;5;1;L;1;0
567615814;1819;MZN6;19;5;1;R;3;0
567615814;336;MZN6;19;5;1;R;2;0
567615814;235;MZN6;19;5;1;R;1;0
567615819;3006;MZN6;19;5;1;R;1;0
567615814;2217;MZN6;19;5;1;R;1;0
567668080;3089;MZN6;19;5;2;R;66;0
567874685;3214;MZN6;19;5;3;R;16;0
567890186;1702;MZN6;19;5;3;R;10;0
567928422;180;MZN6;19;5;5;R;1;0
567928433;27;MZN6;19;5;5;R;1;0
567925953;2794;MZN6;19;5;5;R;1;0
567615820;90;MZN6;19;6;1;L;2;0
567615823;1819;MZN6;19;6;1;L;1;0
567542633;2675;MZN6;19;6;1;L;1;0
567615823;2564;MZN6;19;6;1;L;1;0
567615823;1774;MZN6;19;6;1;L;1;0
567795149;1997;MZN6;19;6;1;R;1;0
567795149;1601;MZN6;19;6;1;R;6;0
567795149;1864;MZN6;19;6;1;R;1;0
567621644;1935;MZN6;19;6;2;L;1;0
567890172;1702;MZN6;19;6;2;L;20;0
567890179;1702;MZN6;19;6;2;L;20;0
567668073;3089;MZN6;19;6;2;R;81;0
567668079;3089;MZN6;19;6;2;R;75;0
567779994;3215;MZN6;19;6;3;L;36;0
567781789;3215;MZN6;19;6;3;L;36;0
567812537;3215;MZN6;19;6;3;L;36;0
567890182;1702;MZN6;19;6;3;L;20;0
567668077;3089;MZN6;19;6;3;R;66;0
567890181;1702;MZN6;19;6;4;R;20;0
567930500;3173;MZN6;19;6;5;L;2;0
567930496;2564;MZN6;19;6;5;L;1;0
567930500;3056;MZN6;19;6;5;L;1;0
567930500;2178;MZN6;19;6;5;L;2;0
567930515;1998;MZN6;19;6;5;L;1;0
567930500;1874;MZN6;19;6;5;L;1;0
567930497;30;MZN6;19;6;5;R;1;0
567930487;352;MZN6;19;6;5;R;1;0
567930497;2796;MZN6;19;6;5;R;2;0
567586785;3215;MZN6;19;7;1;L;6;0
567615822;304;MZN6;19;7;1;R;1;0
567615822;2227;MZN6;19;7;1;R;1;0
567866572;3216;MZN6;19;7;2;L;5;0
567866568;2931;MZN6;19;7;2;L;16;0
567866573;2931;MZN6;19;7;2;L;14;0
567866571;3216;MZN6;19;7;3;L;5;0
567866569;2901;MZN6;19;7;3;L;3;0
567866571;2901;MZN6;19;7;3;L;5;0
567930501;1998;MZN6;19;7;5;L;1;0
567930494;3183;MZN6;19;7;5;R;1;0
567930493;352;MZN6;19;7;5;R;1;0
567620348;3382;MZN6;19;8;1;L;1;0
567639947;1652;MZN6;19;8;1;L;1;0
567855791;3216;MZN6;19;8;2;L;9;0
567855791;2901;MZN6;19;8;2;L;12;0
567856973;2901;MZN6;19;8;2;L;5;0
567855789;3216;MZN6;19;8;3;L;9;0
567855790;3216;MZN6;19;8;3;L;21;0
567855796;3216;MZN6;19;8;3;L;18;0
567855798;2901;MZN6;19;8;3;L;12;0
567930519;2218;MZN6;19;8;5;L;2;0
4197227370;2675;MZN6;19;9;2;L;1;0
567855794;2901;MZN6;19;9;3;L;18;0
567855802;2901;MZN6;19;9;3;L;18;0
567550973;2227;MZN6;19;9;5;L;1;0
567930521;182;MZN6;19;9;5;L;1;0
567930521;1883;MZN6;19;9;5;L;1;0
567930499;2469;MZN6;19;9;5;L;2;0
567890332;1794;MZN6;19;10;3;L;9;0
567890332;3217;MZN6;19;10;3;L;16;0
4197223073;2171;MZN6;19;10;3;R;4;0
4197223073;1833;MZN6;19;10;3;R;1;0
4197223073;2227;MZN6;19;10;3;R;1;0
4197214314;1612;MZN6;19;10;4;L;70;0
567834372;1696;MZN6;19;10;5;L;1;0
567890319;2291;MZN6;19;11;1;R;30;0
567890328;2291;MZN6;19;11;1;R;20;0
567617949;3019;MZN6;19;11;3;R;1;0
4197185725;46;MZN6;19;11;4;L;1;0
567890323;2291;MZN6;19;12;1;R;12;0
567487361;1612;MZN6;19;12;2;R;4;0
567853179;1746;MZN6;19;12;3;L;14;0
567890320;2291;MZN6;19;12;3;R;32;0
567890334;1794;MZN6;19;12;3;R;11;0
567890334;3217;MZN6;19;12;3;R;6;0
567870335;2689;MZN6;19;12;4;L;30;0
567502300;1746;MZN6;19;12;4;L;18;0
567645243;1746;MZN6;19;12;4;L;17;0
567609214;1746;MZN6;19;13;1;R;18;0
567629266;2050;MZN6;19;13;2;R;26;0
567853174;2050;MZN6;19;13;2;R;30;0
567488842;2689;MZN6;19;13;2;R;30;0
567624885;2689;MZN6;19;13;2;R;30;0
567503225;1746;MZN6;19;13;2;R;19;0
567853174;1746;MZN6;19;13;2;R;1;0
567855768;3216;MZN6;19;13;3;R;12;0
567855771;3216;MZN6;19;13;3;R;18;0
567855343;2901;MZN6;19;13;3;R;14;0
567492181;1746;MZN6;19;13;3;R;6;0
567853177;1746;MZN6;19;13;3;R;11;0
567855340;3216;MZN6;19;13;4;R;21;0
567855341;3216;MZN6;19;13;4;R;9;0
567855341;2901;MZN6;19;13;4;R;16;0
567855766;2901;MZN6;19;13;4;R;24;0
567855769;2901;MZN6;19;13;4;R;2;0
567855778;2901;MZN6;19;13;4;R;13;0
567759832;1480;MZN6;19;13;5;L;2;0
567698561;2675;MZN6;19;14;1;L;1;0
567624801;2952;MZN6;19;14;1;R;1;0
567698558;1608;MZN6;19;14;2;L;1;0
567855774;2901;MZN6;19;14;2;R;13;0
567855777;2901;MZN6;19;14;2;R;17;0
567633887;3218;MZN6;19;14;1;R;1;0
567615407;2961;MZN6;19;15;1;L;2;0
567706314;2949;MZN6;19;15;1;L;175;0
567617699;2101;MZN6;19;15;1;R;2;0
567445318;3019;MZN6;19;15;2;R;1;0
567706315;2948;MZN6;19;15;3;R;245;0
567706312;2946;MZN6;19;15;3;R;175;0
4197216572;2238;MZN6;19;15;4;R;10;0
4197227296;3065;MZN6;19;16;2;L;14;0
567475505;2054;MZN6;19;16;2;L;1;0
567550126;2754;MZN6;19;16;2;L;1;0
567698537;2076;MZN6;19;17;1;L;1;0
567785624;3142;MZN6;19;17;1;L;144;0
567841765;1680;MZN6;19;17;1;R;10;0
567841964;1680;MZN6;19;17;1;R;10;0
567841968;1680;MZN6;19;17;1;R;10;0
567841770;3219;MZN6;19;17;1;R;18;0
567698536;2076;MZN6;19;17;3;R;1;0
567698536;236;MZN6;19;17;3;R;1;0
567541912;3220;MZN6;19;17;4;L;8;0
567785620;3221;MZN6;19;17;4;R;30;0
567785623;3221;MZN6;19;17;4;R;120;0
567785625;3221;MZN6;19;17;4;R;120;0
567858068;2452;MZN6;20;1;1;L;80;0
567858073;2452;MZN6;20;1;1;L;80;0
567791846;2774;MZN6;20;1;1;L;160;0
567918659;3222;MZN6;20;1;3;L;54;0
567918659;2930;MZN6;20;1;3;L;315;0
567703526;2285;MZN6;20;1;3;R;1;0
567703526;602;MZN6;20;1;3;R;2;0
567853266;2937;MZN6;20;1;3;R;30;0
567707532;3222;MZN6;20;1;3;R;267;0
567795206;3222;MZN6;20;1;3;R;93;0
567573749;3223;MZN6;20;1;3;R;686;0
567795206;3223;MZN6;20;1;3;R;406;0
567573749;3224;MZN6;20;1;3;R;1056;0
567707532;3224;MZN6;20;1;3;R;1335;0
567795206;3224;MZN6;20;1;3;R;2076;0
567502830;2103;MZN6;20;1;3;R;138;0
4197176619;2238;MZN6;20;1;4;L;20;0
4197270230;2932;MZN6;20;1;4;L;18;0
567786062;2777;MZN6;20;1;4;L;8;0
567688831;2779;MZN6;20;1;4;R;120;0
567592630;2286;MZN6;20;1;4;R;76;0
567599167;3223;MZN6;20;1;4;R;3276;0
567795194;3223;MZN6;20;1;4;R;210;0
567631667;3224;MZN6;20;1;4;R;4500;0
567795194;3222;MZN6;20;1;3;R;5;0
567795194;3224;MZN6;20;1;3;R;9;0
567707532;3223;MZN6;20;1;4;R;4;0
567502830;3223;MZN6;20;1;3;R;13;0
567782458;3230;MZN6;20;2;1;L;120;0
567792711;2796;MZN6;20;2;2;R;36;0
567792710;2797;MZN6;20;2;2;R;18;0
567792708;2850;MZN6;20;2;2;R;9;0
567792709;3221;MZN6;20;2;2;R;132;0
567782455;2851;MZN6;20;2;3;L;78;0
567643356;2124;MZN6;20;2;3;R;3;0
567645214;2779;MZN6;20;2;3;R;132;0
567507506;2803;MZN6;20;2;3;R;160;0
567858072;2452;MZN6;20;2;3;R;80;0
567858067;1607;MZN6;20;2;4;L;100;0
567858069;2452;MZN6;20;2;4;L;80;0
567858078;2452;MZN6;20;2;4;L;80;0
567858079;1594;MZN6;20;2;4;L;40;0
567525884;2802;MZN6;20;2;4;R;120;0
567795208;2779;MZN6;20;2;4;R;132;0
567596839;2803;MZN6;20;2;4;R;160;0
567599177;2762;MZN6;20;2;4;R;80;0
567546139;2921;MZN6;20;2;4;R;40;0
567580559;2969;MZN6;20;2;5;R;1;0
567858070;1607;MZN6;20;3;1;L;100;0
567792719;2796;MZN6;20;3;1;R;36;0
567791473;2797;MZN6;20;3;1;R;18;0
567786069;2851;MZN6;20;3;1;R;80;0
567791842;2851;MZN6;20;3;1;R;80;0
567786090;3230;MZN6;20;3;1;R;114;0
567792716;2796;MZN6;20;3;2;R;36;0
567792718;2796;MZN6;20;3;2;R;40;0
567792715;2797;MZN6;20;3;2;R;18;0
567792717;2797;MZN6;20;3;2;R;18;0
567791840;2851;MZN6;20;3;3;L;80;0
567786065;3230;MZN6;20;3;3;L;120;0
567792712;2796;MZN6;20;3;3;R;36;0
567792713;2796;MZN6;20;3;3;R;36;0
567792714;2796;MZN6;20;3;3;R;36;0
567792720;2797;MZN6;20;3;3;R;18;0
567792707;2850;MZN6;20;3;3;R;45;0
567791838;2851;MZN6;20;3;4;L;80;0
567791848;2851;MZN6;20;3;4;L;80;0
567814837;2044;MZN6;20;3;5;R;22;0
567761349;2452;MZN6;20;4;1;L;80;0
567858081;1594;MZN6;20;4;1;L;40;0
567808505;2517;MZN6;20;4;1;L;33;0
567573090;3079;MZN6;20;4;1;R;15;0
567573090;1871;MZN6;20;4;1;R;20;0
567645637;3079;MZN6;20;4;2;R;35;0
567795196;1871;MZN6;20;4;2;R;40;0
567207943;2851;MZN6;20;4;3;R;32;0
567791850;2851;MZN6;20;4;3;R;46;0
567660604;2452;MZN6;20;4;4;L;80;0
567864978;2452;MZN6;20;4;4;L;80;0
567814805;1880;MZN6;20;4;5;R;6;0
567814838;2041;MZN6;20;4;5;R;14;0
567864976;2452;MZN6;20;5;1;L;80;0
567698577;2517;MZN6;20;5;1;L;30;0
567703169;44;MZN6;20;5;1;R;1;0
567703173;1871;MZN6;20;5;1;R;14;0
567795190;1871;MZN6;20;5;1;R;35;0
567795188;3073;MZN6;20;5;1;R;50;0
567621486;3079;MZN6;20;5;2;R;15;0
567703686;3079;MZN6;20;5;2;R;20;0
567795187;3073;MZN6;20;5;2;R;100;0
567739990;2517;MZN6;20;5;4;L;6;0
567739990;2455;MZN6;20;5;4;L;5;0
567890331;1794;MZN6;20;5;4;L;2;0
567890331;3217;MZN6;20;5;4;L;15;0
567890331;1510;MZN6;20;5;4;L;2;0
