Kullanıcı Kodu;TOPLANAN_THM;ARTICLE_CODE;DATE_START_EXECUTION;AREA;AISLE;X;Y;Z;TOPLANAN_ADET;PICKCAR_THM
44426;567857931;3085;11.24.2025 9:35 AM;MZN6;10;13;4;L;1;4167417673
44426;567857931;3085;11.24.2025 9:35 AM;MZN6;10;13;4;L;1;4167417673
44426;567857931;3085;11.24.2025 9:35 AM;MZN6;10;13;4;L;1;4167417673
44426;567857931;3085;11.24.2025 9:35 AM;MZN6;10;13;4;L;1;4167417673
44426;567857931;3085;11.24.2025 9:36 AM;MZN6;10;13;4;L;1;4167417673
44426;567857931;3085;11.24.2025 9:36 AM;MZN6;10;13;4;L;1;4167417673
44426;567857931;3085;11.24.2025 9:36 AM;MZN6;10;13;4;L;1;4167417673
44426;567669994;3086;11.24.2025 9:33 AM;MZN6;10;14;3;L;1;4167417673
44426;567669994;3086;11.24.2025 9:33 AM;MZN6;10;14;3;L;1;4167417673
44426;567669994;3086;11.24.2025 9:33 AM;MZN6;10;14;3;L;1;4167417673
44426;567669994;3086;11.24.2025 9:34 AM;MZN6;10;14;3;L;1;4167417673
44426;567826549;3087;11.24.2025 9:35 AM;MZN6;10;14;3;R;1;4167417673
44426;567826549;3087;11.24.2025 9:35 AM;MZN6;10;14;3;R;1;4167417673
44426;567624517;3088;11.24.2025 9:31 AM;MZN6;10;15;2;R;1;4167417673
44426;567624517;3088;11.24.2025 9:32 AM;MZN6;10;15;2;R;1;4167417673
44426;567624517;3088;11.24.2025 9:32 AM;MZN6;10;15;2;R;1;4167417673
44426;567668070;3090;11.24.2025 9:32 AM;MZN6;10;15;3;R;1;4167417673
44426;567668070;3090;11.24.2025 9:32 AM;MZN6;10;15;3;R;1;4167417673
44426;567669997;3089;11.24.2025 9:33 AM;MZN6;10;15;3;R;1;4167417673
44426;567669997;3089;11.24.2025 9:33 AM;MZN6;10;15;3;R;1;4167417673
44426;567669997;3089;11.24.2025 9:33 AM;MZN6;10;15;3;R;1;4167417673
44426;567866547;3091;11.24.2025 9:31 AM;MZN6;10;16;4;R;1;4167417673
44426;567854489;3092;11.24.2025 9:26 AM;MZN6;10;17;2;L;1;4167417673
44426;567951741;3093;11.24.2025 10:11 AM;MZN6;11;1;2;L;1;4167417673
44426;567951740;3094;11.24.2025 10:11 AM;MZN6;11;1;2;R;1;4167417673
44426;567951740;3094;11.24.2025 10:11 AM;MZN6;11;1;2;R;1;4167417673
44426;567687122;3095;11.24.2025 10:12 AM;MZN6;11;2;2;R;1;4167417673
44426;567951738;3096;11.24.2025 10:12 AM;MZN6;11;2;2;R;1;4167417673
44426;567951738;3096;11.24.2025 10:12 AM;MZN6;11;2;2;R;1;4167417673
44426;567951738;3096;11.24.2025 10:12 AM;MZN6;11;2;2;R;1;4167417673
44426;567838695;3097;11.24.2025 10:12 AM;MZN6;11;3;1;L;1;4167417673
44426;567838695;3097;11.24.2025 10:12 AM;MZN6;11;3;1;L;1;4167417673
44426;567838695;3097;11.24.2025 10:13 AM;MZN6;11;3;1;L;1;4167417673
40749;567822785;3098;11.24.2025 4:44 PM;MZN6;11;3;2;R;1;4167417611
44426;567946334;3099;11.24.2025 10:13 AM;MZN6;11;5;2;R;1;4167417673
44426;567844117;3100;11.24.2025 10:15 AM;MZN6;11;8;2;L;1;4167417673
44426;567844040;3101;11.24.2025 10:16 AM;MZN6;11;9;4;L;1;4167417673
44426;567851693;3102;11.24.2025 10:16 AM;MZN6;11;10;1;R;1;4167417673
44426;567851693;3102;11.24.2025 10:16 AM;MZN6;11;10;1;R;1;4167417673
44426;567851693;3102;11.24.2025 10:17 AM;MZN6;11;10;1;R;1;4167417673
44426;567851693;3102;11.24.2025 10:17 AM;MZN6;11;10;1;R;1;4167417673
44426;567851693;3102;11.24.2025 10:17 AM;MZN6;11;10;1;R;1;4167417673
44426;567851693;3102;11.24.2025 10:17 AM;MZN6;11;10;1;R;1;4167417673
44426;567851693;3102;11.24.2025 10:17 AM;MZN6;11;10;1;R;1;4167417673
44426;567851693;3102;11.24.2025 10:17 AM;MZN6;11;10;1;R;1;4167417673
44426;567851693;3102;11.24.2025 10:17 AM;MZN6;11;10;1;R;1;4167417673
44426;567851693;3102;11.24.2025 10:17 AM;MZN6;11;10;1;R;1;4167417673
44426;567851693;3102;11.24.2025 10:17 AM;MZN6;11;10;1;R;1;4167417673
43873;567619692;3103;11.24.2025 3:08 AM;MZN6;11;10;3;R;1;4167419192
44426;567697851;3104;11.24.2025 10:18 AM;MZN6;11;10;4;L;1;4167417673
44426;567701399;3105;11.24.2025 10:18 AM;MZN6;11;12;1;L;1;4167417673
44426;567701399;3105;11.24.2025 10:18 AM;MZN6;11;12;1;L;1;4167417673
44426;567895159;3106;11.24.2025 10:19 AM;MZN6;11;12;2;R;1;4167417673
44426;567895159;3107;11.24.2025 10:19 AM;MZN6;11;12;2;R;1;4167417673
44426;567699189;3108;11.24.2025 10:19 AM;MZN6;11;13;1;L;1;4167417673
44426;567699189;3108;11.24.2025 10:19 AM;MZN6;11;13;1;L;1;4167417673
44426;567699189;3108;11.24.2025 10:19 AM;MZN6;11;13;1;L;1;4167417673
44426;567699189;3108;11.24.2025 10:19 AM;MZN6;11;13;1;L;1;4167417673
44426;567699189;3108;11.24.2025 10:20 AM;MZN6;11;13;1;L;1;4167417673
44426;567699189;3108;11.24.2025 10:20 AM;MZN6;11;13;1;L;1;4167417673
44426;567699189;3108;11.24.2025 10:20 AM;MZN6;11;13;1;L;1;4167417673
44426;567699189;3108;11.24.2025 10:20 AM;MZN6;11;13;1;L;1;4167417673
44426;567699189;3108;11.24.2025 10:20 AM;MZN6;11;13;1;L;1;4167417673
44426;567699189;3108;11.24.2025 10:20 AM;MZN6;11;13;1;L;1;4167417673
44426;567803411;3109;11.24.2025 10:20 AM;MZN6;11;13;2;L;1;4167417673
44426;567805912;3110;11.24.2025 10:20 AM;MZN6;11;13;2;L;1;4167417673
44426;567707227;3111;11.24.2025 10:21 AM;MZN6;11;13;3;L;1;4167417673
44426;567707227;3111;11.24.2025 10:21 AM;MZN6;11;13;3;L;1;4167417673
44426;567782327;3112;11.24.2025 10:21 AM;MZN6;11;14;2;L;1;4167417673
44426;567805559;3113;11.24.2025 10:21 AM;MZN6;11;14;3;L;1;4167417673
44426;567846767;3114;11.24.2025 10:21 AM;MZN6;11;15;1;L;1;4167417673
44426;567846767;3114;11.24.2025 10:21 AM;MZN6;11;15;1;L;1;4167417673
44426;567846767;3114;11.24.2025 10:22 AM;MZN6;11;15;1;L;1;4167417673
44426;567846767;3114;11.24.2025 10:22 AM;MZN6;11;15;1;L;1;4167417673
44426;567846275;3115;11.24.2025 10:22 AM;MZN6;11;15;1;R;1;4167417673
44426;567846275;3115;11.24.2025 10:22 AM;MZN6;11;15;1;R;1;4167417673
44426;567846284;3116;11.24.2025 10:22 AM;MZN6;11;15;1;R;1;4167417673
44426;567846278;3117;11.24.2025 10:23 AM;MZN6;11;16;4;R;1;4167417673
43873;567571944;3118;11.24.2025 3:09 AM;MZN6;11;17;1;L;1;4167419192
44426;567874203;3119;11.24.2025 10:33 AM;MZN6;12;1;2;R;1;4167417673
44426;567874203;3119;11.24.2025 10:33 AM;MZN6;12;1;2;R;1;4167417673
44426;567874203;3119;11.24.2025 10:33 AM;MZN6;12;1;2;R;1;4167417673
43873;567618249;3120;11.24.2025 3:04 AM;MZN6;12;1;3;R;1;4167419192
43873;4197329371;3121;11.24.2025 3:02 AM;MZN6;12;2;3;R;2;4167419192
44426;567654691;3122;11.24.2025 10:32 AM;MZN6;12;2;4;L;1;4167417673
44426;567654691;3122;11.24.2025 10:32 AM;MZN6;12;2;4;L;1;4167417673
44426;567654691;3122;11.24.2025 10:32 AM;MZN6;12;2;4;L;1;4167417673
44426;567654691;3122;11.24.2025 10:33 AM;MZN6;12;2;4;L;1;4167417673
44426;567654691;3122;11.24.2025 10:33 AM;MZN6;12;2;4;L;1;4167417673
44426;567654691;3122;11.24.2025 10:33 AM;MZN6;12;2;4;L;1;4167417673
44426;567654691;3122;11.24.2025 10:33 AM;MZN6;12;2;4;L;1;4167417673
44426;567654691;3122;11.24.2025 10:33 AM;MZN6;12;2;4;L;1;4167417673
43873;4197328691;3123;11.24.2025 3:01 AM;MZN6;12;3;3;R;1;4167419192
43873;4197328691;3123;11.24.2025 3:01 AM;MZN6;12;3;3;R;1;4167419192
43873;4197330307;3124;11.24.2025 3:01 AM;MZN6;12;3;4;R;1;4167419192
43873;567518424;3125;11.24.2025 3:00 AM;MZN6;12;4;2;L;1;4167419192
43873;4197330319;3126;11.24.2025 3:00 AM;MZN6;12;4;3;R;1;4167419192
43873;4197330319;3126;11.24.2025 3:00 AM;MZN6;12;4;3;R;1;4167419192
44426;567874194;3127;11.24.2025 10:31 AM;MZN6;12;6;4;L;1;4167417673
44426;567874194;3127;11.24.2025 10:31 AM;MZN6;12;6;4;L;2;4167417673
44426;567874194;3127;11.24.2025 10:31 AM;MZN6;12;6;4;L;1;4167417673
44426;567874194;3127;11.24.2025 10:31 AM;MZN6;12;6;4;L;2;4167417673
44426;567795514;3128;11.24.2025 10:30 AM;MZN6;12;7;1;L;1;4167417673
44426;567749974;2538;11.24.2025 10:30 AM;MZN6;12;7;3;L;1;4167417673
44426;567749974;2538;11.24.2025 10:31 AM;MZN6;12;7;3;L;1;4167417673
44426;567812260;3129;11.24.2025 10:29 AM;MZN6;12;8;2;L;1;4167417673
44426;567541045;3108;11.24.2025 10:28 AM;MZN6;12;10;1;L;1;4167417673
44426;567541045;3108;11.24.2025 10:28 AM;MZN6;12;10;1;L;1;4167417673
44426;567541045;3108;11.24.2025 10:28 AM;MZN6;12;10;1;L;1;4167417673
44426;567541045;3108;11.24.2025 10:28 AM;MZN6;12;10;1;L;1;4167417673
44426;567651825;1520;11.24.2025 10:29 AM;MZN6;12;10;1;L;1;4167417673
44426;567651825;1520;11.24.2025 10:29 AM;MZN6;12;10;1;L;1;4167417673
44426;567691077;3130;11.24.2025 10:29 AM;MZN6;12;10;2;L;1;4167417673
44426;567844008;3131;11.24.2025 10:27 AM;MZN6;12;15;2;L;1;4167417673
44426;567844015;3132;11.24.2025 10:28 AM;MZN6;12;15;3;L;1;4167417673
44426;567554996;3133;11.24.2025 10:34 AM;MZN6;13;2;1;L;1;4167417673
44426;567769898;3134;11.24.2025 10:35 AM;MZN6;13;4;1;R;1;4167417673
44426;567769898;3134;11.24.2025 10:35 AM;MZN6;13;4;1;R;1;4167417673
44426;567555008;3135;11.24.2025 10:38 AM;MZN6;13;7;2;L;1;4167417673
44426;567555008;3135;11.24.2025 10:38 AM;MZN6;13;7;2;L;1;4167417673
44426;567669981;3136;11.24.2025 10:38 AM;MZN6;13;7;2;R;1;4167417673
44426;567669981;3136;11.24.2025 10:39 AM;MZN6;13;7;2;R;1;4167417673
44426;567669981;3136;11.24.2025 10:39 AM;MZN6;13;7;2;R;1;4167417673
44426;567669981;3136;11.24.2025 10:39 AM;MZN6;13;7;2;R;1;4167417673
44426;567634579;3138;11.24.2025 10:39 AM;MZN6;13;7;3;R;1;4167417673
44426;567769907;3137;11.24.2025 10:39 AM;MZN6;13;7;3;R;1;4167417673
44426;567769907;3137;11.24.2025 10:39 AM;MZN6;13;7;3;R;1;4167417673
44426;567769907;3137;11.24.2025 10:40 AM;MZN6;13;7;3;R;1;4167417673
44426;567769907;3137;11.24.2025 10:40 AM;MZN6;13;7;3;R;1;4167417673
44426;567858321;3139;11.24.2025 10:41 AM;MZN6;13;9;3;L;1;4167417673
44426;4197251526;3038;11.24.2025 10:42 AM;MZN6;13;10;1;L;1;4167417673
44426;567793461;3054;11.24.2025 10:43 AM;MZN6;13;12;2;R;1;4167417673
44426;567793461;3054;11.24.2025 10:43 AM;MZN6;13;12;2;R;1;4167417673
44426;567793449;3140;11.24.2025 10:44 AM;MZN6;13;13;2;L;1;4167417673
44426;567780568;3141;11.24.2025 10:45 AM;MZN6;13;14;3;R;1;4167417673
44426;567780568;3141;11.24.2025 10:45 AM;MZN6;13;14;3;R;1;4167417673
44426;567780568;3141;11.24.2025 10:45 AM;MZN6;13;14;3;R;1;4167417673
44426;567780568;3141;11.24.2025 10:45 AM;MZN6;13;14;3;R;1;4167417673
44426;567780568;3141;11.24.2025 10:46 AM;MZN6;13;14;3;R;1;4167417673
44426;567780568;3141;11.24.2025 10:46 AM;MZN6;13;14;3;R;1;4167417673
44426;567846766;3114;11.24.2025 10:46 AM;MZN6;13;14;4;L;1;4167417673
44426;567846766;3114;11.24.2025 10:46 AM;MZN6;13;14;4;L;1;4167417673
44426;567779910;3141;11.24.2025 10:47 AM;MZN6;13;14;4;R;1;4167417673
44426;567779910;3141;11.24.2025 10:47 AM;MZN6;13;14;4;R;1;4167417673
44426;567779910;3141;11.24.2025 10:47 AM;MZN6;13;14;4;R;1;4167417673
44426;567779910;3141;11.24.2025 10:47 AM;MZN6;13;14;4;R;1;4167417673
44426;567779910;3141;11.24.2025 10:47 AM;MZN6;13;14;4;R;1;4167417673
44426;567779910;3141;11.24.2025 10:47 AM;MZN6;13;14;4;R;1;4167417673
44426;567779910;3141;11.24.2025 10:47 AM;MZN6;13;14;4;R;1;4167417673
44426;567779910;3141;11.24.2025 10:47 AM;MZN6;13;14;4;R;1;4167417673
44426;567779910;3141;11.24.2025 10:47 AM;MZN6;13;14;4;R;1;4167417673
44426;567779910;3141;11.24.2025 10:47 AM;MZN6;13;14;4;R;1;4167417673
44426;567779910;3141;11.24.2025 10:47 AM;MZN6;13;14;4;R;1;4167417673
44426;567779910;3141;11.24.2025 10:47 AM;MZN6;13;14;4;R;1;4167417673
44426;567779910;3141;11.24.2025 10:47 AM;MZN6;13;14;4;R;1;4167417673
44426;567779910;3141;11.24.2025 10:47 AM;MZN6;13;14;4;R;1;4167417673
44426;567785652;3142;11.24.2025 10:49 AM;MZN6;13;16;1;L;1;4167417673
44426;567785652;3142;11.24.2025 10:49 AM;MZN6;13;16;1;L;1;4167417673
44426;567785652;3142;11.24.2025 10:49 AM;MZN6;13;16;1;L;1;4167417673
44426;567785652;3142;11.24.2025 10:49 AM;MZN6;13;16;1;L;1;4167417673
44426;567874107;3143;11.24.2025 10:49 AM;MZN6;13;16;3;R;1;4167417673
44426;567874107;3143;11.24.2025 10:49 AM;MZN6;13;16;3;R;1;4167417673
44426;567843961;3144;11.24.2025 10:50 AM;MZN6;13;17;3;R;1;4167417673
44426;567841030;3145;11.24.2025 11:39 AM;MZN6;14;2;2;R;1;4167417655
44426;567841030;3145;11.24.2025 11:40 AM;MZN6;14;2;2;R;1;4167417655
44426;567639547;3146;11.24.2025 11:38 AM;MZN6;14;5;1;L;1;4167417655
44426;567841232;3147;11.24.2025 11:38 AM;MZN6;14;5;3;L;1;4167417655
44426;567841232;3147;11.24.2025 11:38 AM;MZN6;14;5;3;L;1;4167417655
44426;567841198;3148;11.24.2025 11:34 AM;MZN6;14;6;3;L;1;4167417655
44426;567841198;3148;11.24.2025 11:34 AM;MZN6;14;6;3;L;1;4167417655
44426;567841200;3149;11.24.2025 11:35 AM;MZN6;14;6;3;R;1;4167417655
44426;567841200;3149;11.24.2025 11:35 AM;MZN6;14;6;3;R;1;4167417655
44426;567841200;3150;11.24.2025 11:36 AM;MZN6;14;6;3;R;1;4167417655
43873;567798158;3151;11.24.2025 2:48 AM;MZN6;14;7;2;L;1;4167419192
44426;567686627;3152;11.24.2025 11:33 AM;MZN6;14;8;4;L;1;4167417655
44426;567686627;3152;11.24.2025 11:33 AM;MZN6;14;8;4;L;1;4167417655
44426;567841521;3153;11.24.2025 11:31 AM;MZN6;14;9;1;R;1;4167417655
44426;567841524;3153;11.24.2025 11:32 AM;MZN6;14;9;1;R;1;4167417655
44426;567659635;3154;11.24.2025 11:27 AM;MZN6;14;10;2;R;1;4167417655
44426;567929650;3155;11.24.2025 11:29 AM;MZN6;14;10;3;L;1;4167417655
44426;567929650;3156;11.24.2025 11:29 AM;MZN6;14;10;3;L;1;4167417655
44426;567555001;3157;11.24.2025 11:29 AM;MZN6;14;10;4;L;1;4167417655
44426;567812523;3158;11.24.2025 11:26 AM;MZN6;14;11;3;R;1;4167417655
44426;567812523;3158;11.24.2025 11:26 AM;MZN6;14;11;3;R;1;4167417655
44426;567812523;3158;11.24.2025 11:26 AM;MZN6;14;11;3;R;1;4167417655
44426;567812523;3158;11.24.2025 11:27 AM;MZN6;14;11;3;R;1;4167417655
44426;567812523;3158;11.24.2025 11:27 AM;MZN6;14;11;3;R;1;4167417655
44426;567615344;3159;11.24.2025 11:27 AM;MZN6;14;11;4;L;1;4167417655
44426;567615344;3159;11.24.2025 11:27 AM;MZN6;14;11;4;L;1;4167417655
44426;567841214;3160;11.24.2025 11:26 AM;MZN6;14;13;1;L;1;4167417655
44426;567645497;3161;11.24.2025 11:25 AM;MZN6;14;14;3;R;1;4167417655
44426;567645497;3161;11.24.2025 11:25 AM;MZN6;14;14;3;R;1;4167417655
44426;567645497;3161;11.24.2025 11:25 AM;MZN6;14;14;3;R;1;4167417655
44426;567645497;3161;11.24.2025 11:25 AM;MZN6;14;14;3;R;1;4167417655
44426;567812375;2450;11.24.2025 11:26 AM;MZN6;14;14;3;R;1;4167417655
44426;567812382;3162;11.24.2025 11:25 AM;MZN6;14;15;3;R;1;4167417655
44426;567812382;3162;11.24.2025 11:25 AM;MZN6;14;15;3;R;1;4167417655
43873;567842023;3163;11.24.2025 2:47 AM;MZN6;14;17;1;L;1;4167419192
44426;567842027;3164;11.24.2025 11:24 AM;MZN6;14;17;3;L;1;4167417655
44426;567842027;3164;11.24.2025 11:24 AM;MZN6;14;17;3;L;1;4167417655
44426;567842028;3165;11.24.2025 11:24 AM;MZN6;14;17;3;L;1;4167417655
44426;567780109;3166;11.24.2025 12:20 PM;MZN6;15;2;2;L;1;4167417655
44426;567779560;3167;11.24.2025 12:21 PM;MZN6;15;2;3;L;1;4167417655
44426;567779560;3167;11.24.2025 12:21 PM;MZN6;15;2;3;L;1;4167417655
44426;567779560;3167;11.24.2025 12:21 PM;MZN6;15;2;3;L;1;4167417655
44426;567780097;3168;11.24.2025 12:21 PM;MZN6;15;3;1;R;1;4167417655
44426;567780097;3168;11.24.2025 12:21 PM;MZN6;15;3;1;R;1;4167417655
44426;567855742;3169;11.24.2025 12:22 PM;MZN6;15;3;2;R;1;4167417655
44426;567855742;3169;11.24.2025 12:22 PM;MZN6;15;3;2;R;1;4167417655
44426;567855742;3169;11.24.2025 12:22 PM;MZN6;15;3;2;R;1;4167417655
44426;567754824;3170;11.24.2025 12:22 PM;MZN6;15;3;4;R;1;4167417655
44426;567754824;3170;11.24.2025 12:22 PM;MZN6;15;3;4;R;1;4167417655
44426;567754824;3170;11.24.2025 12:22 PM;MZN6;15;3;4;R;1;4167417655
44426;567754824;3170;11.24.2025 12:22 PM;MZN6;15;3;4;R;1;4167417655
44426;567754824;3170;11.24.2025 12:22 PM;MZN6;15;3;4;R;1;4167417655
44426;567754824;3170;11.24.2025 12:22 PM;MZN6;15;3;4;R;1;4167417655
44426;567754824;3170;11.24.2025 12:22 PM;MZN6;15;3;4;R;1;4167417655
44426;567754824;3170;11.24.2025 12:22 PM;MZN6;15;3;4;R;1;4167417655
44426;567686353;3171;11.24.2025 12:23 PM;MZN6;15;4;4;L;1;4167417655
44426;567686353;3171;11.24.2025 12:23 PM;MZN6;15;4;4;L;1;4167417655
44426;567833159;3172;11.24.2025 12:23 PM;MZN6;15;5;1;R;1;4167417655
44426;567833159;3172;11.24.2025 12:23 PM;MZN6;15;5;1;R;1;4167417655
44426;567833159;3172;11.24.2025 12:23 PM;MZN6;15;5;1;R;1;4167417655
43873;567593538;3173;11.24.2025 2:42 AM;MZN6;15;5;3;L;1;4167419192
43873;567593538;3173;11.24.2025 2:42 AM;MZN6;15;5;3;L;1;4167419192
44426;567847087;3174;11.24.2025 12:25 PM;MZN6;15;6;2;R;1;4167417655
44426;567847087;3174;11.24.2025 12:25 PM;MZN6;15;6;2;R;1;4167417655
44426;567847087;3174;11.24.2025 12:25 PM;MZN6;15;6;2;R;1;4167417655
44426;567779559;3175;11.24.2025 12:26 PM;MZN6;15;6;4;L;1;4167417655
43873;567516970;3176;11.24.2025 2:43 AM;MZN6;15;7;2;R;1;4167419192
43873;567599752;3177;11.24.2025 2:44 AM;MZN6;15;7;3;L;1;4167419192
43873;567599753;3178;11.24.2025 2:45 AM;MZN6;15;7;3;L;1;4167419192
43873;567661335;3179;11.24.2025 2:46 AM;MZN6;15;8;3;R;1;4167419192
44426;567822780;3098;11.24.2025 12:26 PM;MZN6;15;9;1;L;1;4167417655
44426;567840593;3180;11.24.2025 12:27 PM;MZN6;15;16;1;R;1;4167417655
44426;567840593;3180;11.24.2025 12:27 PM;MZN6;15;16;1;R;1;4167417655
44426;567840593;3180;11.24.2025 12:27 PM;MZN6;15;16;1;R;1;4167417655
44426;567840593;3180;11.24.2025 12:28 PM;MZN6;15;16;1;R;1;4167417655
43873;567799159;3181;11.24.2025 2:39 AM;MZN6;16;1;3;R;1;4167419192
40749;567874537;2944;11.24.2025 4:42 PM;MZN6;16;1;3;R;1;4167417611
40749;567874537;2944;11.24.2025 4:42 PM;MZN6;16;1;3;R;1;4167417611
43873;567661332;3182;11.24.2025 2:38 AM;MZN6;16;4;1;R;1;4167419192
43873;567595790;3183;11.24.2025 2:37 AM;MZN6;16;9;1;R;1;4167419192
40749;567421357;3050;11.24.2025 4:41 PM;MZN6;16;12;1;R;1;4167417611
40749;567421357;3050;11.24.2025 4:41 PM;MZN6;16;12;1;R;1;4167417611
40749;567681822;3184;11.24.2025 4:41 PM;MZN6;16;12;1;R;1;4167417611
40749;567681822;3184;11.24.2025 4:41 PM;MZN6;16;12;1;R;1;4167417611
40749;567681822;3184;11.24.2025 4:41 PM;MZN6;16;12;1;R;1;4167417611
40749;567681822;3184;11.24.2025 4:41 PM;MZN6;16;12;1;R;1;4167417611
40749;567681822;3184;11.24.2025 4:41 PM;MZN6;16;12;1;R;1;4167417611
40749;567681822;3184;11.24.2025 4:41 PM;MZN6;16;12;1;R;1;4167417611
40749;567554992;3185;11.24.2025 4:41 PM;MZN6;16;12;3;R;1;4167417611
40749;567554992;3185;11.24.2025 4:41 PM;MZN6;16;12;3;R;1;4167417611
40749;567509401;3186;11.24.2025 4:40 PM;MZN6;16;15;4;R;1;4167417611
40749;567509401;3186;11.24.2025 4:40 PM;MZN6;16;15;4;R;1;4167417611
40749;567839776;3187;11.24.2025 4:35 PM;MZN6;17;1;2;L;1;4167417611
40749;567841028;3188;11.24.2025 4:35 PM;MZN6;17;2;3;L;1;4167417611
40749;567841028;3188;11.24.2025 4:35 PM;MZN6;17;2;3;L;1;4167417611
40749;567937580;3096;11.24.2025 4:35 PM;MZN6;17;2;4;R;1;4167417611
40749;567937580;3096;11.24.2025 4:35 PM;MZN6;17;2;4;R;1;4167417611
40749;567937580;3189;11.24.2025 4:36 PM;MZN6;17;2;4;R;1;4167417611
40749;567937580;337;11.24.2025 4:36 PM;MZN6;17;2;4;R;1;4167417611
40749;567937580;3190;11.24.2025 4:36 PM;MZN6;17;2;4;R;1;4167417611
40749;567937580;3094;11.24.2025 4:36 PM;MZN6;17;2;4;R;1;4167417611
40749;567937580;337;11.24.2025 4:36 PM;MZN6;17;2;4;R;1;4167417611
40749;567937580;337;11.24.2025 4:36 PM;MZN6;17;2;4;R;1;4167417611
40749;567937580;3190;11.24.2025 4:36 PM;MZN6;17;2;4;R;1;4167417611
40749;567648227;2971;11.24.2025 4:36 PM;MZN6;17;3;4;L;2;4167417611
40749;567793498;3140;11.24.2025 4:37 PM;MZN6;17;6;2;L;1;4167417611
43873;567872130;3191;11.24.2025 2:33 AM;MZN6;17;8;3;L;1;4167419192
40749;567553595;3193;11.24.2025 4:37 PM;MZN6;17;9;1;L;1;4167417611
40749;567870850;3192;11.24.2025 4:38 PM;MZN6;17;9;1;L;1;4167417611
40749;567516068;3194;11.24.2025 4:39 PM;MZN6;17;16;4;L;1;4167417611
40749;567516068;3194;11.24.2025 4:39 PM;MZN6;17;16;4;L;1;4167417611
40749;567838747;3195;11.24.2025 4:39 PM;MZN6;17;16;4;R;2;4167417611
44426;567691032;3196;11.24.2025 1:11 PM;MZN6;18;4;3;R;1;4167417630
44426;567691032;3196;11.24.2025 1:11 PM;MZN6;18;4;3;R;1;4167417630
44426;567691032;3196;11.24.2025 1:11 PM;MZN6;18;4;3;R;1;4167417630
44426;567691032;3196;11.24.2025 1:11 PM;MZN6;18;4;3;R;1;4167417630
44426;567691032;3196;11.24.2025 1:11 PM;MZN6;18;4;3;R;1;4167417630
44426;567692711;2428;11.24.2025 1:10 PM;MZN6;18;5;2;R;1;4167417630
44426;567692711;2428;11.24.2025 1:10 PM;MZN6;18;5;2;R;1;4167417630
44426;567690915;3130;11.24.2025 12:48 PM;MZN6;18;7;2;R;1;4167417655
44426;567690931;3197;11.24.2025 12:48 PM;MZN6;18;7;2;R;1;4167417655
44426;567690931;3197;11.24.2025 12:48 PM;MZN6;18;7;2;R;1;4167417655
44426;567690922;3199;11.24.2025 12:51 PM;MZN6;18;7;3;R;1;4167417655
44426;567690922;3199;11.24.2025 12:51 PM;MZN6;18;7;3;R;1;4167417655
44426;567690922;3199;11.24.2025 12:51 PM;MZN6;18;7;3;R;1;4167417655
44426;567690922;3199;11.24.2025 12:51 PM;MZN6;18;7;3;R;1;4167417655
44426;567690922;3199;11.24.2025 12:52 PM;MZN6;18;7;3;R;1;4167417655
44426;567690922;3199;11.24.2025 12:52 PM;MZN6;18;7;3;R;1;4167417655
44426;567690932;3198;11.24.2025 1:09 PM;MZN6;18;7;3;R;1;4167417630
44426;567690932;3198;11.24.2025 1:09 PM;MZN6;18;7;3;R;1;4167417630
44426;567690932;3198;11.24.2025 1:09 PM;MZN6;18;7;3;R;1;4167417630
44426;567690932;3198;11.24.2025 1:09 PM;MZN6;18;7;3;R;1;4167417630
44426;567690947;3200;11.24.2025 1:10 PM;MZN6;18;7;4;R;1;4167417630
44426;567690947;3200;11.24.2025 1:10 PM;MZN6;18;7;4;R;1;4167417630
44426;567690902;3201;11.24.2025 12:45 PM;MZN6;18;8;2;L;1;4167417655
44426;567690910;3202;11.24.2025 12:47 PM;MZN6;18;8;2;R;1;4167417655
44426;567690910;3202;11.24.2025 12:47 PM;MZN6;18;8;2;R;1;4167417655
44426;567690910;3202;11.24.2025 12:47 PM;MZN6;18;8;2;R;1;4167417655
44426;567690907;3202;11.24.2025 12:42 PM;MZN6;18;10;1;R;1;4167417655
44426;567690907;3202;11.24.2025 12:42 PM;MZN6;18;10;1;R;1;4167417655
44426;567690892;3203;11.24.2025 12:43 PM;MZN6;18;10;2;R;1;4167417655
44426;567690892;3203;11.24.2025 12:43 PM;MZN6;18;10;2;R;1;4167417655
44426;567690892;3203;11.24.2025 12:43 PM;MZN6;18;10;2;R;1;4167417655
44426;567690892;3203;11.24.2025 12:43 PM;MZN6;18;10;2;R;1;4167417655
44426;567690908;556;11.24.2025 12:44 PM;MZN6;18;10;2;R;1;4167417655
44426;567690909;3199;11.24.2025 12:44 PM;MZN6;18;10;2;R;1;4167417655
44426;567692230;3204;11.24.2025 12:44 PM;MZN6;18;10;4;R;1;4167417655
44426;567692230;3204;11.24.2025 12:44 PM;MZN6;18;10;4;R;1;4167417655
44426;567691001;3205;11.24.2025 12:41 PM;MZN6;18;12;1;L;2;4167417655
44426;567691116;3206;11.24.2025 12:39 PM;MZN6;18;13;2;R;1;4167417655
44426;567691116;3206;11.24.2025 12:40 PM;MZN6;18;13;2;R;1;4167417655
44426;567691116;3206;11.24.2025 12:40 PM;MZN6;18;13;2;R;1;4167417655
44426;567691116;3206;11.24.2025 12:40 PM;MZN6;18;13;2;R;1;4167417655
